division,boxer2id,date,othertext,fightid,boxer1id,decision,place,boxer1,boxer2,WinLoss
middleweight,http://boxrec.com/boxer/238446,2017-04-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Middleweight"" border=""0"" class=""dLink"">interim WBO World middleweight title</a><br><span style=""font-size:10px;"">Langford, cut on the left eyebrow in the 3rd round, down from a left to the head in the 5th.</span></td>",http://boxrec.com/show/745702,http://boxrec.com/boxer/621635,TKO,"Leicester Arena, Leicester, Leicestershire",Tommy Langford,Avtandil Khurtsidze,L 
super bantamweight,http://boxrec.com/boxer/616466,2017-04-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Bantamweight"" border=""0"" class=""dLink"">WBO World super bantamweight title</a><br><span style=""font-size:10px;"">Dos Santos down twice in rd 2 count waived - California rules: KO.</span></td>",http://boxrec.com/show/746735,http://boxrec.com/boxer/550237,KO,"StubHub Center, Carson, California",Jessie Magdaleno,Adeilson Dos Santos,W
bantamweight,http://boxrec.com/boxer/484798,2017-04-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Bantamweight"" border=""0"" class=""dLink"">interim WBO World bantamweight title</a><br><span style=""font-size:10px;"">Villanueva down in the 11th round.</span></td>",http://boxrec.com/show/745702,http://boxrec.com/boxer/359270,UD,"Leicester Arena, Leicester, Leicestershire",Zolani Tete,Arthur Villanueva,W
super middleweight,http://boxrec.com/boxer/298526,2017-04-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Middleweight"" border=""0"" class=""dLink"">WBO World super middleweight title</a><br><span style=""font-size:10px;"">Bursak deducted a point in Round 5 and Round 11 for excessive holding.</span></td>",http://boxrec.com/show/746735,http://boxrec.com/boxer/509666,UD,"StubHub Center, Carson, California",Gilberto Ramirez,Max Bursak,W
super featherweight,http://boxrec.com/boxer/516570,2017-04-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Featherweight"" border=""0"" class=""dLink"">WBO World super featherweight title</a><br></td>",http://boxrec.com/show/745543,http://boxrec.com/boxer/659771,RTD,"MGM National Harbor, Oxon Hill, Maryland",Vasyl Lomachenko,Jason Sosa,W
cruiserweight,http://boxrec.com/boxer/640268,2017-04-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Cruiserweight"" border=""0"" class=""dLink"">WBO World cruiserweight title</a><br><span style=""font-size:10px;"">Hunter ruled down in round twelve</span></td>",http://boxrec.com/show/745543,http://boxrec.com/boxer/659772,UD,"MGM National Harbor, Oxon Hill, Maryland",Oleksandr Usyk,Michael Hunter,W
super welterweight,http://boxrec.com/boxer/466535,2017-04-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Light%20Middleweight"" border=""0"" class=""dLink"">interim WBO World super welterweight title</a><br><span style=""font-size:10px;"">Smith, cut on the right eyebrow in the 3rd round, scaled 11st 1lb 15oz and then 11st 1lb 10oz after stripping naked  and as such could not win the title.<br>Williams was deemed in no position to continue after suffering a double laceration to the right eyelid.</span></td>",http://boxrec.com/show/745699,http://boxrec.com/boxer/588275,RTD,"Manchester Arena (formerly M.E.N Arena), Manchester, Lancashire",Liam Williams,Liam Smith,L 
lightweight,http://boxrec.com/boxer/22610,2017-04-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Lightweight"" border=""0"" class=""dLink"">WBO World lightweight title</a><br></td>",http://boxrec.com/show/745699,http://boxrec.com/boxer/483554,UD,"Manchester Arena (formerly M.E.N Arena), Manchester, Lancashire",Terry Flanagan,Petr Petrov,W
minimumweight,http://boxrec.com/boxer/472956,2017-02-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Minimumweight"" border=""0"" class=""dLink"">interim WBO World minimumweight title</a><br></td>",http://boxrec.com/show/744399,http://boxrec.com/boxer/450528,SD,"Matsushima Athletic Park Gym, Kamiamakusa, Kumamoto",Tatsuya Fukuhara,Moises Calleros,W
light flyweight,http://boxrec.com/boxer/395318,2016-12-31,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Light%20Flyweight"" border=""0"" class=""dLink"">vacant WBO World light flyweight title</a><br></td>",http://boxrec.com/show/742153,http://boxrec.com/boxer/666339,TKO,"Memorial Center, Gifu, Gifu",Kosei Tanaka,Moises Fuentes,W
super flyweight,http://boxrec.com/boxer/171513,2016-12-30,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Flyweight"" border=""0"" class=""dLink"">WBO World super flyweight title</a><br></td>",http://boxrec.com/show/742476,http://boxrec.com/boxer/628407,TKO,"Ariake Colosseum, Tokyo",Naoya Inoue,Kohei Kono,W
cruiserweight,http://boxrec.com/boxer/438266,2016-12-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Cruiserweight"" border=""0"" class=""dLink"">WBO World cruiserweight title</a><br><span style=""font-size:10px;"">Mchunu down in rd 6 &amp; twice in rd 9.</span></td>",http://boxrec.com/show/740727,http://boxrec.com/boxer/659772,KO,"Forum, Inglewood, California",Oleksandr Usyk,Thabiso Mchunu,W
super lightweight,http://boxrec.com/boxer/355640,2016-12-10,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Light%20Welterweight"" border=""0"" class=""dLink"">WBC World super lightweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Light%20Welterweight"" border=""0"" class=""dLink"">WBO World super lightweight title</a><br></td>",http://boxrec.com/show/741685,http://boxrec.com/boxer/447121,TKO,"CenturyLink Center, Omaha, Nebraska",Terence Crawford,John Molina Jr,W
heavyweight,http://boxrec.com/boxer/489762,2016-12-10,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Heavyweight"" border=""0"" class=""dLink"">vacant WBO World heavyweight title</a><br></td>",http://boxrec.com/show/741680,http://boxrec.com/boxer/613846,MD,"Spark Arena, Auckland",Joseph Parker,Andy Ruiz Jr,W
middleweight,http://boxrec.com/boxer/564163,2016-12-03,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Middleweight"" border=""0"" class=""dLink"">WBO World middleweight title</a><br></td>",http://boxrec.com/show/742028,http://boxrec.com/boxer/482499,UD,"Lagoon Leisure Centre, Paisley, Scotland",Billy Joe Saunders,Artur Akavov,W
super featherweight,http://boxrec.com/boxer/462974,2016-11-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Featherweight"" border=""0"" class=""dLink"">WBO World super featherweight title</a><br></td>",http://boxrec.com/show/740409,http://boxrec.com/boxer/659771,RTD,"Cosmopolitan of Las Vegas, Las Vegas, Nevada",Vasyl Lomachenko,Nicholas Walters,W
lightweight,http://boxrec.com/boxer/93086,2016-11-26,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Lightweight"" border=""0"" class=""dLink"">WBO World lightweight title</a><br><span style=""font-size:10px;"">Cruz down twice in the 8th round.</span></td>",http://boxrec.com/show/738202,http://boxrec.com/boxer/483554,TKO,"Motorpoint Arena, Cardiff, Wales",Terry Flanagan,Orlando Cruz,W
light heavyweight,http://boxrec.com/boxer/505927,2016-11-19,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBASUP?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBA Super World light heavyweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Light%20Heavyweight"" border=""0"" class=""dLink"">IBF World light heavyweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBO World light heavyweight title</a><br><span style=""font-size:10px;"">Ward down in round two</span></td>",http://boxrec.com/show/738145,http://boxrec.com/boxer/281958,UD,"T-Mobile Arena, Las Vegas, Nevada",Andre Ward,Sergey Kovalev,W
welterweight,http://boxrec.com/boxer/6129,2016-11-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Welterweight"" border=""0"" class=""dLink"">WBO World welterweight title</a><br><span style=""font-size:10px;"">Vargas down once in Round 2.</span></td>",http://boxrec.com/show/738296,http://boxrec.com/boxer/468475,UD,"Thomas & Mack Center, Las Vegas, Nevada",Jessie Vargas,Manny Pacquiao,L 
featherweight,http://boxrec.com/boxer/286092,2016-11-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Featherweight"" border=""0"" class=""dLink"">WBO World featherweight title</a><br><span style=""font-size:10px;"">Osawa down once in round 4.</span></td>",http://boxrec.com/show/738296,http://boxrec.com/boxer/629933,TKO,"Thomas & Mack Center, Las Vegas, Nevada",Oscar Valdez,Hiroshige Osawa,W
super bantamweight,http://boxrec.com/boxer/550237,2016-11-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Bantamweight"" border=""0"" class=""dLink"">WBO World super bantamweight title</a><br></td>",http://boxrec.com/show/738296,http://boxrec.com/boxer/48243,UD,"Thomas & Mack Center, Las Vegas, Nevada",Nonito Donaire,Jessie Magdaleno,L 
flyweight,http://boxrec.com/boxer/528663,2016-11-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Flyweight"" border=""0"" class=""dLink"">vacant WBO World flyweight title</a><br><span style=""font-size:10px;"">Phaprom down once in Round 2.</span></td>",http://boxrec.com/show/738296,http://boxrec.com/boxer/640437,UD,"Thomas & Mack Center, Las Vegas, Nevada",Shiming Zou,Prasitsak Phaprom,W
cruiserweight,http://boxrec.com/boxer/659772,2016-09-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Cruiserweight"" border=""0"" class=""dLink"">WBO World cruiserweight title</a><br></td>",http://boxrec.com/show/735687,http://boxrec.com/boxer/470367,UD,"Ergo Arena, Gdansk",Krzysztof Glowacki,Oleksandr Usyk,L 
super welterweight,http://boxrec.com/boxer/348759,2016-09-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBO World super welterweight title</a><br><span style=""font-size:10px;"">Alvarez, cut corner left eye from punch in the 2nd round, suffered a fractured right thumb.<br>Smith, cut by the right eye from punch in the 5th round, down in rounds 7 and 8 and down and out from a body shot in 9th.</span></td>",http://boxrec.com/show/735320,http://boxrec.com/boxer/466535,KO,"AT&T Stadium, Arlington, Texas",Liam Smith,Saul Alvarez,L 
super flyweight,http://boxrec.com/boxer/532982,2016-09-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Flyweight"" border=""0"" class=""dLink"">WBO World super flyweight title</a><br></td>",http://boxrec.com/show/737217,http://boxrec.com/boxer/628407,KO,"Sky Arena, Zama, Kanagawa",Naoya Inoue,Karoon Jarupianlerd,W
minimumweight,http://boxrec.com/boxer/672310,2016-08-20,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Minimumweight"" border=""0"" class=""dLink"">vacant WBO World minimumweight title</a><br></td>",http://boxrec.com/show/734633,http://boxrec.com/boxer/110049,TD,"Komagatani Gym, Sanda, Hyogo",Katsunari Takayama,Riku Kano,W
bantamweight,http://boxrec.com/boxer/482863,2016-07-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Bantamweight"" border=""0"" class=""dLink"">WBO World bantamweight title</a><br><span style=""font-size:10px;"">Tapales down twice in Round 5; Pungluang down once in Round 6 and Round 11.</span></td>",http://boxrec.com/show/734507,http://boxrec.com/boxer/351371,KO,Ayutthaya,Panya Uthok,Marlon Tapales,L 
super lightweight,http://boxrec.com/boxer/432621,2016-07-23,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBC?division=Light%20Welterweight"" border=""0"" class=""dLink"">WBC World super lightweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Light%20Welterweight"" border=""0"" class=""dLink"">WBO World super lightweight title</a><br><span style=""font-size:10px;"">Postol down twice in round five and lost one point in round eleven for hitting behind the head</span></td>",http://boxrec.com/show/730066,http://boxrec.com/boxer/447121,UD,"MGM Grand, Las Vegas, Nevada",Terence Crawford,Viktor Postol,W
featherweight,http://boxrec.com/boxer/592113,2016-07-23,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Featherweight"" border=""0"" class=""dLink"">vacant WBO World featherweight title</a><br><span style=""font-size:10px;"">Rueda down twice in round two</span></td>",http://boxrec.com/show/730066,http://boxrec.com/boxer/629933,TKO,"MGM Grand, Las Vegas, Nevada",Oscar Valdez,Matias Carlos Adrian Rueda,W
lightweight,http://boxrec.com/boxer/9357,2016-07-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Lightweight"" border=""0"" class=""dLink"">WBO World lightweight title</a><br><span style=""font-size:10px;"">Flanagan cut on the cheekbone.</span></td>",http://boxrec.com/show/734652,http://boxrec.com/boxer/483554,UD,"Ice Arena Wales, Cardiff, Wales",Terry Flanagan,Mzonke Fana,W
super featherweight,http://boxrec.com/boxer/233591,2016-07-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Featherweight"" border=""0"" class=""dLink"">interim WBO World super featherweight title</a><br><span style=""font-size:10px;"">Thai boxer cut over left eye in 2nd round and down twice in 4th round.</span></td>",http://boxrec.com/show/736976,http://boxrec.com/boxer/553222,KO,"Polideportivo Soraya Jimenez, Los Reyes La Paz, México",Miguel Berchelt,Suriya Tatakhun,W
light heavyweight,http://boxrec.com/boxer/339766,2016-07-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBASUP?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBA Super World light heavyweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Light%20Heavyweight"" border=""0"" class=""dLink"">IBF World light heavyweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBO World light heavyweight title</a><br><span style=""font-size:10px;"">Isaac Chilemba down 2:27 of round 7.</span></td>",http://boxrec.com/show/732322,http://boxrec.com/boxer/505927,UD,"DIVS, Ekaterinburg",Sergey Kovalev,Isaac Chilemba,W
super featherweight,http://boxrec.com/boxer/659771,2016-06-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Featherweight"" border=""0"" class=""dLink"">WBO World super featherweight title</a><br><span style=""font-size:10px;"">Martinez down and counted out in rd 5.</span></td>",http://boxrec.com/show/729473,http://boxrec.com/boxer/93555,KO,"Madison Square Garden Theater, New York, New York",Roman Martinez,Vasyl Lomachenko,L 
super welterweight,http://boxrec.com/boxer/320722,2016-06-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBO World super welterweight title</a><br></td>",http://boxrec.com/show/729795,http://boxrec.com/boxer/466535,KO,"Echo Arena, Liverpool, Merseyside",Liam Smith,Predrag Radosevic,W
light flyweight,http://boxrec.com/boxer/292550,2016-05-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Light%20Flyweight"" border=""0"" class=""dLink"">WBO World light flyweight title</a><br><span style=""font-size:10px;"">Garcia down twice in Round 3.</span></td>",http://boxrec.com/show/731970,http://boxrec.com/boxer/215599,RTD,"University of St. La Salle Coliseum, Bacolod City, Negros Occidental",Donnie Nietes,Raul Garcia,W
super flyweight,http://boxrec.com/boxer/504541,2016-05-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Flyweight"" border=""0"" class=""dLink"">WBO World super flyweight title</a><br></td>",http://boxrec.com/show/730101,http://boxrec.com/boxer/628407,UD,"Ariake Colosseum, Tokyo",Naoya Inoue,David Carmona,W
super bantamweight,http://boxrec.com/boxer/370016,2016-04-23,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Bantamweight"" border=""0"" class=""dLink"">WBO World super bantamweight title</a><br><span style=""font-size:10px;"">Bedak down twice in Round 2 and once in Round 3.</span></td>",http://boxrec.com/show/727844,http://boxrec.com/boxer/48243,TKO,"Cebu City Sports Complex, Cebu City, Cebu",Nonito Donaire,Zsolt Bedak,W
cruiserweight,http://boxrec.com/boxer/36642,2016-04-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Cruiserweight"" border=""0"" class=""dLink"">WBO World cruiserweight title</a><br><span style=""font-size:10px;"">Cunningham down twice in round two and once in rounds ten and twelve</span></td>",http://boxrec.com/show/728623,http://boxrec.com/boxer/470367,UD,"Barclays Center, Brooklyn, New York",Krzysztof Glowacki,Steve Cunningham,W
super middleweight,http://boxrec.com/boxer/208432,2016-04-09,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Middleweight"" border=""0"" class=""dLink"">WBO World super middleweight title</a><br></td>",http://boxrec.com/show/726181,http://boxrec.com/boxer/509666,UD,"MGM Grand, Grand Garden Arena, Las Vegas, Nevada",Gilberto Ramirez,Arthur Abraham,W
lightweight,http://boxrec.com/boxer/168317,2016-03-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Lightweight"" border=""0"" class=""dLink"">WBO World lightweight title</a><br><span style=""font-size:10px;"">Flanagan had one point deducted in the 8th round for a forearm to the chin.</span></td>",http://boxrec.com/show/724608,http://boxrec.com/boxer/483554,UD,"Echo Arena, Liverpool, Merseyside",Terry Flanagan,Derry Mathews,W
super featherweight,http://boxrec.com/boxer/538963,2016-03-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Featherweight"" border=""0"" class=""dLink"">interim WBO World super featherweight title</a><br><span style=""font-size:10px;"">Jupp down three times.</span></td>",http://boxrec.com/show/728423,http://boxrec.com/boxer/553222,TKO,"Polyforum Zam Ná, Merida, Yucatán",Miguel Berchelt,George Jupp,W
welterweight,http://boxrec.com/boxer/482805,2016-03-05,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Welterweight"" border=""0"" class=""dLink"">vacant WBO World welterweight title</a><br><span style=""font-size:10px;"">Ali down in rds. 8 and 9</span></td>",http://boxrec.com/show/727124,http://boxrec.com/boxer/468475,TKO,"DC Armory, Washington, District of Columbia",Jessie Vargas,Sadam Ali,W
super lightweight,http://boxrec.com/boxer/360267,2016-02-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Light%20Welterweight"" border=""0"" class=""dLink"">WBO World super lightweight title</a><br></td>",http://boxrec.com/show/726189,http://boxrec.com/boxer/447121,TKO,"Madison Square Garden Theater, New York, New York",Terence Crawford,Henry Lundy,W
bantamweight,http://boxrec.com/boxer/467367,2016-02-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Bantamweight"" border=""0"" class=""dLink"">WBO World bantamweight title</a><br><span style=""font-size:10px;"">Fight stopped due to a cut on Pabustan's left eyebrow caused by an accidental headbutt in Round 3.</span></td>",http://boxrec.com/show/724714,http://boxrec.com/boxer/351371,TD,"Soongnern School, Soongnern, Nakhon Ratchasima",Panya Uthok,Jetro Pabustan,W
light heavyweight,http://boxrec.com/boxer/290691,2016-01-30,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Heavyweight"" border=""0"" class=""dLink"">IBF World light heavyweight title</a><br><a href=""http://boxrec.com/title/WBASUP?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBA Super World light heavyweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBO World light heavyweight title</a><br></td>",http://boxrec.com/show/722448,http://boxrec.com/boxer/505927,RTD,"Bell Centre, Montreal, Quebec",Sergey Kovalev,Jean Pascal,W
minimumweight,http://boxrec.com/boxer/658330,2015-12-31,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Minimumweight"" border=""0"" class=""dLink"">WBO World minimumweight title</a><br></td>",http://boxrec.com/show/723780,http://boxrec.com/boxer/666339,KO,"Aichi Prefectural Gym, Nagoya, Aichi",Kosei Tanaka,Vic Saludar,W
super flyweight,http://boxrec.com/boxer/388026,2015-12-29,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Flyweight"" border=""0"" class=""dLink"">WBO World super flyweight title</a><br></td>",http://boxrec.com/show/722578,http://boxrec.com/boxer/628407,TKO,"Ariake Colosseum, Tokyo",Naoya Inoue,Warlito Parrenas,W
middleweight,http://boxrec.com/boxer/482499,2015-12-19,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Middleweight"" border=""0"" class=""dLink"">WBO World middleweight title</a><br><span style=""font-size:10px;"">Lee down twice in the 3rd round.</span></td>",http://boxrec.com/show/721982,http://boxrec.com/boxer/344849,MD,"Manchester Arena (formerly M.E.N Arena), Manchester, Lancashire",Andy Lee,Billy Joe Saunders,L 
super welterweight,http://boxrec.com/boxer/596181,2015-12-19,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Light%20Middleweight"" border=""0"" class=""dLink"">WBO World super welterweight title</a><br><span style=""font-size:10px;"">Kelly had two points deducted in the 6th round for use of the head.</span></td>",http://boxrec.com/show/721982,http://boxrec.com/boxer/466535,TKO,"Manchester Arena (formerly M.E.N Arena), Manchester, Lancashire",Liam Smith,'Jimmy' Kilrain Kelly,W
super bantamweight,http://boxrec.com/boxer/537244,2015-12-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBO?division=Super%20Bantamweight"" border=""0"" class=""dLink"">vacant WBO World super bantamweight title</a><br><span style=""font-size:10px;"">Juarez down twice in round four</span></td>",http://boxrec.com/show/723502,http://boxrec.com/boxer/48243,UD,"Coliseo Roberto Clemente, San Juan",Nonito Donaire,Cesar Juarez,W
heavyweight,http://boxrec.com/boxer/479205,2015-11-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBASUP?division=Heavyweight"" border=""0"" class=""dLink"">WBA Super World heavyweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Heavyweight"" border=""0"" class=""dLink"">IBF World heavyweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Heavyweight"" border=""0"" class=""dLink"">WBO World heavyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World heavyweight title</a><br><span style=""font-size:10px;"">Fury deducted one point in 11th round for shots behind the head</span></td>",http://boxrec.com/show/721333,http://boxrec.com/boxer/7035,UD,"ESPRIT arena, Düsseldorf, Nordrhein-Westfalen",Wladimir Klitschko,Tyson Fury,L 
